No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP
19783,2015,6,3,6,20.0,69.0,3.0,30.0,500.0,38.0,16.6
19784,2015,6,3,7,22.0,81.0,5.0,29.0,500.0,38.0,19.9
19785,2015,6,3,8,34.0,107.0,7.0,46.0,600.0,35.0,23.0
19786,2015,6,3,9,27.0,97.0,10.0,44.0,500.0,40.0,24.8
19787,2015,6,3,10,19.0,78.0,10.0,41.0,500.0,48.0,27.4
19788,2015,6,3,11,23.0,72.0,8.0,30.0,500.0,68.0,29.8
19789,2015,6,3,12,24.0,28.0,7.0,14.0,300.0,82.0,31.0
19790,2015,6,3,13,8.0,18.0,4.0,8.0,300.0,83.0,32.1
19791,2015,6,3,14,3.0,9.0,2.0,4.0,200.0,84.0,32.4
19792,2015,6,3,15,23.0,54.0,3.0,11.0,400.0,130.0,32.3
19793,2015,6,3,16,15.0,62.0,2.0,13.0,400.0,134.0,31.6
19794,2015,6,3,17,17.0,60.0,2.0,15.0,400.0,118.0,30.7
19795,2015,6,3,18,18.0,59.0,2.0,16.0,300.0,106.0,29.6
19796,2015,6,3,19,24.0,72.0,3.0,22.0,400.0,112.0,28.7
19797,2015,6,3,20,26.0,87.0,6.0,26.0,400.0,116.0,27.9
19798,2015,6,3,21,37.0,100.0,6.0,40.0,500.0,86.0,26.7
19799,2015,6,3,22,92.0,92.0,5.0,55.0,500.0,58.0,26.0
19800,2015,6,3,23,40.0,74.0,4.0,27.0,400.0,76.0,25.1
19801,2015,6,4,0,36.0,66.0,4.0,38.0,500.0,63.0,25.4
19802,2015,6,4,1,24.0,51.0,3.0,23.0,400.0,66.0,26.9
19803,2015,6,4,2,19.0,54.0,4.0,16.0,300.0,82.0,25.7
19804,2015,6,4,3,24.0,33.0,7.0,18.0,400.0,96.0,25.1
19805,2015,6,4,4,31.0,37.0,9.0,18.0,500.0,84.0,24.6
19806,2015,6,4,5,32.0,34.0,6.0,29.0,400.0,82.0,25.1
19807,2015,6,4,6,29.0,36.0,7.0,27.0,400.0,94.0,24.5
19808,2015,6,4,7,30.0,49.0,6.0,28.0,500.0,89.0,23.5
19809,2015,6,4,8,35.0,78.0,5.0,34.0,500.0,79.0,22.0
19810,2015,6,4,9,31.0,68.0,3.0,33.0,600.0,66.0,19.4
19811,2015,6,4,10,25.0,45.0,2.0,16.0,600.0,65.0,18.5
19812,2015,6,4,11,,,,,,,18.5
19813,2015,6,4,12,,,,,,,18.6
19814,2015,6,4,13,,,,,,,18.3
19815,2015,6,4,14,,,,,,,17.8
19816,2015,6,4,15,,,,,,,18.0
19817,2015,6,4,16,,,,,,,20.6
19818,2015,6,4,17,,,,,,,22.7
19819,2015,6,4,18,,,,,,,22.4
19820,2015,6,4,19,,,,,,,21.8
19821,2015,6,4,20,,,,,,,21.2
19822,2015,6,4,21,,,,,,,20.0
19823,2015,6,4,22,,,,,,,19.4
19824,2015,6,4,23,,,,,,,19.7
19825,2015,6,5,0,,,,,,,19.8
19826,2015,6,5,1,,,,,,,19.4
19827,2015,6,5,2,,,,,,,18.6
19828,2015,6,5,3,,,,,,,16.8
19829,2015,6,5,4,,,,,,,16.0
19830,2015,6,5,5,,,,,,,16.2
19831,2015,6,5,6,,,,,,,17.2
19832,2015,6,5,7,,,,,,,19.5
19833,2015,6,5,8,,,,,,,20.8
19834,2015,6,5,9,,,,,,,22.4
19835,2015,6,5,10,,,,,,,24.0
19836,2015,6,5,11,,,,,,,26.0
19837,2015,6,5,12,,,,,,,27.1
19838,2015,6,5,13,,,,,,,28.7
19839,2015,6,5,14,,,,,,,29.5
19840,2015,6,5,15,,,6.0,17.0,800.0,194.0,30.6
19841,2015,6,5,16,49.0,51.0,2.0,19.0,600.0,187.0,30.2
19842,2015,6,5,17,76.0,76.0,3.0,24.0,500.0,153.0,29.8
19843,2015,6,5,18,43.0,153.0,4.0,39.0,700.0,127.0,26.1
19844,2015,6,5,19,55.0,55.0,2.0,36.0,700.0,75.0,24.6
19845,2015,6,5,20,36.0,36.0,2.0,24.0,600.0,82.0,23.2
19846,2015,6,5,21,32.0,40.0,2.0,23.0,500.0,72.0,22.4
19847,2015,6,5,22,28.0,29.0,2.0,23.0,500.0,62.0,22.0
19848,2015,6,5,23,28.0,44.0,2.0,38.0,500.0,41.0,21.8
19849,2015,6,6,0,27.0,32.0,2.0,16.0,400.0,57.0,20.7
19850,2015,6,6,1,32.0,37.0,2.0,25.0,500.0,44.0,20.6
19851,2015,6,6,2,25.0,33.0,2.0,38.0,400.0,28.0,20.0
19852,2015,6,6,3,20.0,52.0,2.0,33.0,400.0,26.0,20.2
19853,2015,6,6,4,25.0,46.0,2.0,24.0,500.0,27.0,19.2
19854,2015,6,6,5,20.0,20.0,2.0,25.0,500.0,31.0,17.9
19855,2015,6,6,6,23.0,59.0,2.0,50.0,500.0,7.0,18.8
19856,2015,6,6,7,26.0,43.0,2.0,35.0,400.0,17.0,22.0
19857,2015,6,6,8,58.0,58.0,2.0,14.0,300.0,55.0,24.6
19858,2015,6,6,9,34.0,34.0,2.0,9.0,300.0,65.0,26.2
19859,2015,6,6,10,14.0,29.0,2.0,9.0,3000.0,72.0,27.3
19860,2015,6,6,11,18.0,37.0,2.0,12.0,300.0,86.0,28.2
19861,2015,6,6,12,13.0,33.0,2.0,8.0,300.0,106.0,29.0
19862,2015,6,6,13,15.0,24.0,3.0,9.0,400.0,131.0,29.4
19863,2015,6,6,14,13.0,34.0,3.0,8.0,400.0,138.0,28.5
19864,2015,6,6,15,49.0,118.0,2.0,15.0,4000.0,124.0,23.0
19865,2015,6,6,16,41.0,72.0,2.0,21.0,5000.0,86.0,24.5
19866,2015,6,6,17,32.0,32.0,2.0,13.0,5000.0,95.0,24.4
19867,2015,6,6,18,19.0,30.0,2.0,9.0,4000.0,83.0,26.4
19868,2015,6,6,19,9.0,13.0,6.0,14.0,4000.0,80.0,26.4
19869,2015,6,6,20,14.0,15.0,6.0,20.0,4000.0,75.0,24.2
19870,2015,6,6,21,10.0,33.0,5.0,16.0,4000.0,68.0,22.5
19871,2015,6,6,22,16.0,25.0,6.0,17.0,5000.0,62.0,21.1
19872,2015,6,6,23,11.0,29.0,4.0,15.0,4000.0,52.0,21.0
19873,2015,6,7,0,7.0,8.0,3.0,14.0,4000.0,54.0,18.4
19874,2015,6,7,1,7.0,7.0,2.0,19.0,3000.0,52.0,18.1
19875,2015,6,7,2,8.0,13.0,2.0,12.0,3000.0,55.0,20.5
19876,2015,6,7,3,5.0,14.0,2.0,8.0,2000.0,54.0,17.9
19877,2015,6,7,4,3.0,18.0,2.0,12.0,3000.0,48.0,17.2
19878,2015,6,7,5,8.0,24.0,2.0,21.0,3000.0,33.0,17.5
19879,2015,6,7,6,11.0,28.0,6.0,20.0,5000.0,31.0,17.6
19880,2015,6,7,7,18.0,54.0,14.0,24.0,5000.0,26.0,20.6
19881,2015,6,7,8,14.0,50.0,16.0,17.0,5000.0,33.0,24.3
19882,2015,6,7,9,28.0,51.0,11.0,20.0,4000.0,38.0,25.9
19883,2015,6,7,10,76.0,76.0,7.0,15.0,4000.0,57.0,26.2
19884,2015,6,7,11,30.0,30.0,6.0,12.0,3000.0,70.0,27.4
19885,2015,6,7,12,22.0,22.0,3.0,7.0,3000.0,81.0,28.1
19886,2015,6,7,13,9.0,20.0,2.0,6.0,300.0,93.0,28.6
19887,2015,6,7,14,35.0,35.0,2.0,6.0,300.0,98.0,28.1
19888,2015,6,7,15,53.0,53.0,2.0,12.0,300.0,82.0,27.0
19889,2015,6,7,16,18.0,43.0,2.0,11.0,200.0,81.0,24.6
19890,2015,6,7,17,21.0,37.0,2.0,12.0,300.0,77.0,22.6
19891,2015,6,7,18,13.0,26.0,2.0,14.0,300.0,72.0,22.0
19892,2015,6,7,19,15.0,19.0,2.0,12.0,300.0,70.0,21.3
19893,2015,6,7,20,10.0,21.0,2.0,25.0,300.0,53.0,20.3
19894,2015,6,7,21,10.0,22.0,2.0,42.0,300.0,38.0,18.9
19895,2015,6,7,22,6.0,17.0,2.0,18.0,300.0,58.0,18.3
19896,2015,6,7,23,10.0,10.0,2.0,12.0,300.0,64.0,18.0
19897,2015,6,8,0,,,,,,,17.4
19898,2015,6,8,1,9.0,13.0,2.0,13.0,300.0,51.0,17.0
19899,2015,6,8,2,11.0,11.0,2.0,11.0,200.0,46.0,16.6
19900,2015,6,8,3,10.0,10.0,3.0,14.0,300.0,46.0,16.7
19901,2015,6,8,4,14.0,14.0,8.0,12.0,500.0,44.0,17.8
19902,2015,6,8,5,17.0,35.0,7.0,46.0,600.0,15.0,16.2
19903,2015,6,8,6,13.0,31.0,10.0,39.0,500.0,22.0,16.8
19904,2015,6,8,7,18.0,31.0,16.0,22.0,500.0,41.0,19.7
19905,2015,6,8,8,20.0,28.0,18.0,18.0,500.0,52.0,23.2
19906,2015,6,8,9,55.0,55.0,12.0,12.0,400.0,68.0,24.5
19907,2015,6,8,10,18.0,22.0,9.0,,300.0,53.0,25.7
19908,2015,6,8,11,16.0,18.0,8.0,11.0,300.0,70.0,27.2
19909,2015,6,8,12,12.0,19.0,4.0,10.0,300.0,83.0,27.9
19910,2015,6,8,13,15.0,15.0,6.0,9.0,300.0,89.0,29.0
19911,2015,6,8,14,500.0,500.0,4.0,8.0,300.0,98.0,29.8
19912,2015,6,8,15,500.0,500.0,,,,80.0,31.7
19913,2015,6,8,16,,19.0,,,,,31.2
19914,2015,6,8,17,10.0,111.0,2.0,20.0,400.0,114.0,28.3
19915,2015,6,8,18,35.0,46.0,2.0,20.0,400.0,97.0,27.0
19916,2015,6,8,19,18.0,61.0,2.0,27.0,500.0,106.0,26.1
19917,2015,6,8,20,25.0,45.0,2.0,27.0,500.0,109.0,24.6
19918,2015,6,8,21,31.0,58.0,2.0,72.0,700.0,56.0,23.6
19919,2015,6,8,22,31.0,48.0,2.0,44.0,600.0,69.0,23.5
19920,2015,6,8,23,20.0,27.0,2.0,25.0,400.0,87.0,22.1
19921,2015,6,9,0,24.0,39.0,2.0,63.0,500.0,45.0,21.8
19922,2015,6,9,1,13.0,26.0,2.0,26.0,400.0,80.0,21.6
19923,2015,6,9,2,14.0,31.0,2.0,29.0,500.0,67.0,21.1
19924,2015,6,9,3,21.0,41.0,2.0,35.0,500.0,58.0,19.3
19925,2015,6,9,4,24.0,39.0,2.0,64.0,500.0,33.0,18.7
19926,2015,6,9,5,29.0,57.0,2.0,95.0,600.0,6.0,18.6
19927,2015,6,9,6,31.0,53.0,2.0,106.0,600.0,2.0,19.9
19928,2015,6,9,7,25.0,67.0,2.0,94.0,700.0,2.0,20.5
19929,2015,6,9,8,34.0,59.0,2.0,85.0,800.0,9.0,21.0
19930,2015,6,9,9,35.0,65.0,2.0,68.0,700.0,31.0,23.4
19931,2015,6,9,10,29.0,60.0,4.0,54.0,600.0,62.0,25.5
19932,2015,6,9,11,22.0,52.0,12.0,25.0,700.0,112.0,26.7
19933,2015,6,9,12,37.0,55.0,16.0,17.0,800.0,136.0,27.2
19934,2015,6,9,13,38.0,57.0,15.0,16.0,700.0,150.0,27.6
19935,2015,6,9,14,41.0,59.0,20.0,15.0,900.0,174.0,28.3
19936,2015,6,9,15,53.0,78.0,,17.0,,195.0,28.8
19937,2015,6,9,16,56.0,86.0,,,,,28.6
19938,2015,6,9,17,73.0,107.0,,,,,28.4
19939,2015,6,9,18,64.0,110.0,8.0,23.0,1300.0,215.0,27.9
19940,2015,6,9,19,80.0,143.0,12.0,34.0,1400.0,218.0,27.6
19941,2015,6,9,20,69.0,99.0,10.0,30.0,1000.0,158.0,26.8
19942,2015,6,9,21,85.0,186.0,3.0,45.0,1600.0,97.0,23.4
19943,2015,6,9,22,106.0,128.0,2.0,56.0,1700.0,58.0,21.2
19944,2015,6,9,23,78.0,78.0,2.0,21.0,1200.0,64.0,20.4
19945,2015,6,10,0,62.0,62.0,2.0,12.0,1000.0,87.0,20.4
19946,2015,6,10,1,72.0,80.0,2.0,45.0,1100.0,60.0,20.8
19947,2015,6,10,2,109.0,109.0,2.0,73.0,1300.0,14.0,20.6
19948,2015,6,10,3,103.0,103.0,2.0,33.0,1200.0,31.0,19.7
19949,2015,6,10,4,73.0,73.0,2.0,17.0,1000.0,38.0,19.2
19950,2015,6,10,5,72.0,72.0,2.0,45.0,1000.0,26.0,19.4
19951,2015,6,10,6,91.0,91.0,2.0,58.0,1100.0,9.0,19.7
19952,2015,6,10,7,85.0,85.0,2.0,48.0,1000.0,17.0,20.1
19953,2015,6,10,8,103.0,103.0,2.0,56.0,1100.0,21.0,20.7
19954,2015,6,10,9,108.0,108.0,2.0,51.0,1100.0,40.0,20.9
19955,2015,6,10,10,103.0,103.0,2.0,,1000.0,22.0,20.2
19956,2015,6,10,11,80.0,80.0,2.0,40.0,1000.0,55.0,19.7
19957,2015,6,10,12,69.0,69.0,2.0,26.0,1000.0,77.0,21.1
19958,2015,6,10,13,74.0,74.0,2.0,25.0,1000.0,109.0,22.6
19959,2015,6,10,14,82.0,82.0,2.0,25.0,1000.0,114.0,21.9
19960,2015,6,10,15,93.0,93.0,2.0,28.0,1000.0,109.0,22.4
19961,2015,6,10,16,91.0,91.0,2.0,24.0,1000.0,116.0,22.0
19962,2015,6,10,17,84.0,84.0,2.0,23.0,1000.0,119.0,21.8
19963,2015,6,10,18,88.0,88.0,2.0,30.0,1000.0,103.0,21.9
19964,2015,6,10,19,85.0,85.0,2.0,24.0,1000.0,111.0,21.6
19965,2015,6,10,20,85.0,85.0,2.0,23.0,1000.0,96.0,20.9
19966,2015,6,10,21,82.0,82.0,2.0,23.0,900.0,79.0,20.6
19967,2015,6,10,22,79.0,79.0,2.0,22.0,900.0,79.0,20.7
19968,2015,6,10,23,20.0,20.0,2.0,13.0,400.0,75.0,17.5
19969,2015,6,11,0,16.0,23.0,2.0,21.0,400.0,42.0,17.5
19970,2015,6,11,1,17.0,17.0,2.0,21.0,400.0,43.0,19.3
19971,2015,6,11,2,22.0,22.0,2.0,31.0,300.0,34.0,17.7
19972,2015,6,11,3,11.0,11.0,2.0,24.0,400.0,32.0,18.0
19973,2015,6,11,4,13.0,13.0,2.0,26.0,400.0,43.0,19.7
19974,2015,6,11,5,12.0,17.0,2.0,17.0,400.0,42.0,19.0
19975,2015,6,11,6,15.0,22.0,2.0,18.0,400.0,41.0,18.9
19976,2015,6,11,7,12.0,20.0,2.0,23.0,400.0,40.0,21.0
19977,2015,6,11,8,3.0,5.0,4.0,27.0,300.0,58.0,22.8
19978,2015,6,11,9,3.0,23.0,4.0,21.0,200.0,64.0,22.9
19979,2015,6,11,10,16.0,24.0,4.0,21.0,300.0,65.0,25.0
19980,2015,6,11,11,16.0,21.0,3.0,20.0,300.0,68.0,25.3
19981,2015,6,11,12,9.0,9.0,2.0,16.0,200.0,77.0,25.9
19982,2015,6,11,13,5.0,20.0,2.0,14.0,200.0,81.0,27.4
19983,2015,6,11,14,12.0,20.0,2.0,11.0,200.0,83.0,27.9
19984,2015,6,11,15,6.0,11.0,2.0,14.0,200.0,81.0,27.0
19985,2015,6,11,16,10.0,17.0,2.0,14.0,200.0,81.0,27.2
19986,2015,6,11,17,3.0,12.0,2.0,11.0,200.0,84.0,25.8
19987,2015,6,11,18,7.0,7.0,2.0,14.0,200.0,82.0,26.0
19988,2015,6,11,19,6.0,14.0,2.0,15.0,200.0,81.0,25.3
19989,2015,6,11,20,9.0,19.0,2.0,15.0,300.0,77.0,23.3
19990,2015,6,11,21,7.0,22.0,2.0,18.0,300.0,69.0,21.4
19991,2015,6,11,22,6.0,20.0,2.0,23.0,300.0,53.0,20.4
19992,2015,6,11,23,10.0,18.0,2.0,24.0,300.0,48.0,19.3
19993,2015,6,12,0,8.0,19.0,2.0,45.0,300.0,38.0,22.8
19994,2015,6,12,1,6.0,16.0,2.0,41.0,300.0,46.0,22.1
19995,2015,6,12,2,6.0,12.0,3.0,44.0,200.0,44.0,21.9
19996,2015,6,12,3,10.0,11.0,4.0,33.0,200.0,55.0,20.4
19997,2015,6,12,4,6.0,16.0,2.0,21.0,300.0,48.0,19.6
19998,2015,6,12,5,10.0,14.0,2.0,20.0,200.0,47.0,19.1
19999,2015,6,12,6,7.0,18.0,2.0,35.0,200.0,39.0,20.4
20000,2015,6,12,7,8.0,32.0,3.0,29.0,100.0,58.0,23.2
20001,2015,6,12,8,8.0,49.0,9.0,26.0,200.0,57.0,24.0
20002,2015,6,12,9,15.0,71.0,7.0,23.0,300.0,63.0,24.5
20003,2015,6,12,10,3.0,52.0,,18.0,300.0,66.0,25.5
20004,2015,6,12,11,9.0,45.0,7.0,19.0,400.0,77.0,26.2
20005,2015,6,12,12,12.0,33.0,7.0,19.0,400.0,83.0,26.8
20006,2015,6,12,13,4.0,46.0,4.0,19.0,400.0,80.0,25.4
20007,2015,6,12,14,3.0,22.0,2.0,21.0,400.0,76.0,25.1
20008,2015,6,12,15,4.0,14.0,2.0,17.0,400.0,78.0,26.1
20009,2015,6,12,16,6.0,12.0,2.0,17.0,400.0,80.0,26.3
20010,2015,6,12,17,3.0,28.0,2.0,20.0,400.0,81.0,25.4
20011,2015,6,12,18,6.0,29.0,2.0,27.0,400.0,82.0,25.1
20012,2015,6,12,19,9.0,18.0,3.0,30.0,500.0,83.0,24.7
20013,2015,6,12,20,10.0,16.0,4.0,27.0,500.0,90.0,24.2
20014,2015,6,12,21,8.0,23.0,7.0,33.0,500.0,78.0,23.8
20015,2015,6,12,22,10.0,28.0,7.0,37.0,600.0,65.0,22.5
20016,2015,6,12,23,5.0,14.0,5.0,23.0,500.0,78.0,22.7
20017,2015,6,13,0,8.0,17.0,3.0,27.0,500.0,70.0,22.4
20018,2015,6,13,1,6.0,11.0,2.0,19.0,400.0,77.0,22.2
20019,2015,6,13,2,4.0,6.0,2.0,16.0,400.0,85.0,22.3
20020,2015,6,13,3,5.0,10.0,2.0,13.0,400.0,88.0,22.2
20021,2015,6,13,4,9.0,11.0,2.0,17.0,400.0,77.0,21.9
20022,2015,6,13,5,3.0,12.0,2.0,22.0,400.0,67.0,22.2
20023,2015,6,13,6,3.0,29.0,2.0,21.0,400.0,59.0,21.9
20024,2015,6,13,7,9.0,27.0,2.0,19.0,400.0,63.0,21.4
20025,2015,6,13,8,7.0,28.0,2.0,30.0,500.0,52.0,21.6
20026,2015,6,13,9,8.0,23.0,2.0,34.0,400.0,50.0,23.9
20027,2015,6,13,10,3.0,13.0,2.0,13.0,400.0,71.0,25.1
20028,2015,6,13,11,6.0,13.0,2.0,7.0,300.0,82.0,27.0
20029,2015,6,13,12,8.0,10.0,2.0,6.0,300.0,88.0,26.8
20030,2015,6,13,13,6.0,6.0,2.0,7.0,300.0,92.0,27.7
20031,2015,6,13,14,3.0,8.0,2.0,8.0,300.0,95.0,29.4
20032,2015,6,13,15,9.0,22.0,2.0,7.0,300.0,100.0,29.1
20033,2015,6,13,16,13.0,21.0,2.0,9.0,300.0,108.0,29.0
20034,2015,6,13,17,9.0,25.0,2.0,11.0,300.0,113.0,28.5
20035,2015,6,13,18,8.0,82.0,2.0,18.0,400.0,99.0,20.9
20036,2015,6,13,19,31.0,43.0,2.0,20.0,500.0,69.0,20.8
20037,2015,6,13,20,10.0,10.0,2.0,11.0,400.0,83.0,19.9
20038,2015,6,13,21,8.0,8.0,2.0,11.0,300.0,89.0,20.2
20039,2015,6,13,22,7.0,17.0,2.0,19.0,400.0,63.0,19.2
20040,2015,6,13,23,12.0,17.0,2.0,22.0,400.0,48.0,18.7
20041,2015,6,14,0,12.0,12.0,2.0,15.0,300.0,48.0,18.3
20042,2015,6,14,1,9.0,9.0,2.0,21.0,300.0,35.0,17.7
20043,2015,6,14,2,7.0,8.0,2.0,21.0,300.0,31.0,17.6
20044,2015,6,14,3,7.0,11.0,2.0,30.0,400.0,26.0,17.9
20045,2015,6,14,4,13.0,13.0,2.0,18.0,400.0,46.0,17.6
20046,2015,6,14,5,6.0,13.0,2.0,25.0,400.0,48.0,17.6
20047,2015,6,14,6,7.0,24.0,2.0,31.0,400.0,44.0,17.8
20048,2015,6,14,7,26.0,58.0,2.0,72.0,700.0,3.0,20.9
20049,2015,6,14,8,26.0,62.0,3.0,67.0,700.0,14.0,24.3
20050,2015,6,14,9,9.0,11.0,6.0,21.0,400.0,67.0,27.1
20051,2015,6,14,10,14.0,15.0,13.0,19.0,400.0,85.0,28.3
20052,2015,6,14,11,20.0,29.0,12.0,16.0,400.0,102.0,29.7
20053,2015,6,14,12,18.0,29.0,7.0,22.0,400.0,120.0,30.1
20054,2015,6,14,13,19.0,24.0,5.0,13.0,300.0,140.0,31.0
20055,2015,6,14,14,15.0,19.0,4.0,10.0,300.0,151.0,32.1
20056,2015,6,14,15,18.0,29.0,3.0,11.0,300.0,153.0,32.7
20057,2015,6,14,16,17.0,28.0,2.0,10.0,300.0,159.0,32.4
20058,2015,6,14,17,11.0,41.0,2.0,12.0,300.0,163.0,31.4
20059,2015,6,14,18,22.0,56.0,2.0,19.0,300.0,151.0,31.1
20060,2015,6,14,19,22.0,53.0,2.0,25.0,300.0,147.0,30.6
20061,2015,6,14,20,26.0,57.0,2.0,33.0,400.0,137.0,29.2
20062,2015,6,14,21,31.0,67.0,2.0,42.0,500.0,115.0,28.0
20063,2015,6,14,22,34.0,81.0,2.0,41.0,500.0,104.0,27.1
20064,2015,6,14,23,30.0,66.0,2.0,32.0,500.0,106.0,26.1
20065,2015,6,15,0,31.0,57.0,2.0,37.0,600.0,89.0,23.9
20066,2015,6,15,1,35.0,60.0,2.0,32.0,600.0,85.0,23.3
20067,2015,6,15,2,43.0,75.0,2.0,34.0,700.0,78.0,22.0
20068,2015,6,15,3,45.0,63.0,2.0,29.0,900.0,76.0,21.5
20069,2015,6,15,4,39.0,58.0,2.0,22.0,800.0,78.0,21.3
20070,2015,6,15,5,72.0,95.0,2.0,29.0,1300.0,70.0,20.6
20071,2015,6,15,6,66.0,70.0,2.0,31.0,1100.0,62.0,20.8
20072,2015,6,15,7,51.0,74.0,3.0,54.0,900.0,38.0,21.9
20073,2015,6,15,8,,,,,,,23.8
20074,2015,6,15,9,,,,,,,25.0
20075,2015,6,15,10,,,,,,,25.8
20076,2015,6,15,11,,,,,,,26.8
20077,2015,6,15,12,,,,,,,28.0
20078,2015,6,15,13,,,,,,,29.1
20079,2015,6,15,14,127.0,127.0,,,,,30.5
20080,2015,6,15,15,88.0,95.0,14.0,25.0,,,30.7
20081,2015,6,15,16,75.0,107.0,17.0,17.0,1000.0,,30.6
20082,2015,6,15,17,88.0,136.0,22.0,22.0,1100.0,,30.9
20083,2015,6,15,18,87.0,132.0,20.0,23.0,1000.0,,30.6
20084,2015,6,15,19,93.0,148.0,16.0,31.0,900.0,,30.0
20085,2015,6,15,20,85.0,131.0,14.0,39.0,1000.0,179.0,29.2
20086,2015,6,15,21,75.0,119.0,11.0,39.0,900.0,143.0,26.7
20087,2015,6,15,22,74.0,110.0,9.0,43.0,1000.0,121.0,25.8
20088,2015,6,15,23,70.0,112.0,7.0,33.0,900.0,122.0,25.1
20089,2015,6,16,0,81.0,113.0,6.0,22.0,900.0,143.0,24.7
20090,2015,6,16,1,82.0,108.0,5.0,22.0,900.0,120.0,23.9
20091,2015,6,16,2,75.0,105.0,4.0,24.0,800.0,100.0,22.5
20092,2015,6,16,3,88.0,116.0,4.0,26.0,900.0,99.0,22.1
20093,2015,6,16,4,89.0,116.0,4.0,30.0,900.0,77.0,21.7
20094,2015,6,16,5,88.0,124.0,2.0,106.0,1000.0,30.0,20.8
20095,2015,6,16,6,94.0,119.0,3.0,48.0,1100.0,67.0,21.5
20096,2015,6,16,7,93.0,138.0,5.0,51.0,1200.0,60.0,23.1
20097,2015,6,16,8,111.0,137.0,10.0,41.0,1200.0,89.0,25.5
20098,2015,6,16,9,,446.0,16.0,35.0,1400.0,113.0,25.8
20099,2015,6,16,10,,228.0,19.0,29.0,1400.0,130.0,27.2
20100,2015,6,16,11,,,,,,172.0,27.2
20101,2015,6,16,12,,,,,,153.0,28.6
20102,2015,6,16,13,82.0,114.0,19.0,14.0,1300.0,216.0,30.3
20103,2015,6,16,14,127.0,157.0,21.0,19.0,1400.0,280.0,31.3
20104,2015,6,16,15,127.0,160.0,21.0,23.0,1400.0,312.0,32.5
20105,2015,6,16,16,89.0,104.0,15.0,18.0,1200.0,288.0,32.5
20106,2015,6,16,17,71.0,89.0,12.0,10.0,900.0,236.0,32.2
20107,2015,6,16,18,64.0,96.0,9.0,13.0,800.0,210.0,28.8
20108,2015,6,16,19,71.0,148.0,2.0,13.0,900.0,217.0,22.2
20109,2015,6,16,20,46.0,52.0,2.0,6.0,800.0,168.0,20.8
20110,2015,6,16,21,48.0,48.0,2.0,15.0,800.0,132.0,21.3
20111,2015,6,16,22,54.0,54.0,2.0,29.0,800.0,103.0,21.8
20112,2015,6,16,23,40.0,40.0,2.0,6.0,700.0,146.0,21.9
20113,2015,6,17,0,43.0,43.0,2.0,9.0,700.0,134.0,22.5
20114,2015,6,17,1,39.0,160.0,2.0,6.0,600.0,126.0,22.2
20115,2015,6,17,2,35.0,351.0,2.0,5.0,600.0,110.0,21.5
20116,2015,6,17,3,33.0,144.0,2.0,6.0,600.0,103.0,21.3
20117,2015,6,17,4,29.0,58.0,2.0,8.0,600.0,90.0,20.1
20118,2015,6,17,5,39.0,39.0,2.0,20.0,600.0,76.0,20.0
20119,2015,6,17,6,34.0,34.0,2.0,23.0,700.0,73.0,21.7
20120,2015,6,17,7,28.0,37.0,2.0,21.0,600.0,89.0,24.4
20121,2015,6,17,8,35.0,41.0,2.0,22.0,700.0,100.0,26.1
20122,2015,6,17,9,36.0,42.0,2.0,12.0,600.0,114.0,28.6
20123,2015,6,17,10,28.0,28.0,2.0,4.0,600.0,134.0,30.1
20124,2015,6,17,11,20.0,20.0,2.0,2.0,500.0,135.0,30.8
20125,2015,6,17,12,21.0,34.0,2.0,2.0,500.0,139.0,31.7
20126,2015,6,17,13,35.0,35.0,3.0,2.0,500.0,141.0,33.6
20127,2015,6,17,14,31.0,32.0,7.0,2.0,500.0,149.0,33.1
20128,2015,6,17,15,35.0,51.0,8.0,5.0,500.0,143.0,31.9
20129,2015,6,17,16,17.0,63.0,2.0,2.0,400.0,136.0,28.6
20130,2015,6,17,17,26.0,41.0,2.0,8.0,500.0,152.0,29.2
20131,2015,6,17,18,21.0,21.0,2.0,14.0,500.0,153.0,29.5
20132,2015,6,17,19,21.0,44.0,2.0,14.0,500.0,140.0,29.9
20133,2015,6,17,20,32.0,54.0,2.0,22.0,600.0,134.0,27.5
20134,2015,6,17,21,34.0,34.0,2.0,26.0,500.0,102.0,26.9
20135,2015,6,17,22,18.0,18.0,2.0,8.0,300.0,85.0,27.2
20136,2015,6,17,23,3.0,5.0,2.0,16.0,200.0,72.0,24.4
20137,2015,6,18,0,8.0,14.0,2.0,8.0,200.0,73.0,24.0
20138,2015,6,18,1,5.0,15.0,2.0,6.0,300.0,65.0,22.8
20139,2015,6,18,2,9.0,26.0,2.0,27.0,400.0,38.0,21.3
20140,2015,6,18,3,12.0,16.0,2.0,17.0,400.0,43.0,21.0
20141,2015,6,18,4,10.0,10.0,2.0,15.0,300.0,45.0,19.8
20142,2015,6,18,5,7.0,16.0,2.0,12.0,300.0,46.0,19.8
20143,2015,6,18,6,11.0,11.0,2.0,8.0,300.0,52.0,20.6
20144,2015,6,18,7,9.0,12.0,2.0,10.0,300.0,55.0,24.4
20145,2015,6,18,8,3.0,14.0,2.0,8.0,300.0,57.0,26.9
20146,2015,6,18,9,7.0,7.0,2.0,4.0,200.0,67.0,27.7
20147,2015,6,18,10,11.0,17.0,2.0,,200.0,62.0,28.7
20148,2015,6,18,11,6.0,8.0,2.0,2.0,300.0,80.0,30.1
