PRES,DEWP,RAIN,wd,WSPM,station
998.5,11.7,0.0,S,2.8,Changping
997.9,12.3,0.0,ESE,2.5,Changping
999.3,12.2,0.0,NE,1.3,Changping
1000.5,12.5,0.0,N,1.5,Changping
1000.8,12.3,0.0,W,0.8,Changping
1001.1,12.2,0.0,SW,0.3,Changping
1001.1,12.8,0.0,NW,1.0,Changping
1001.5,12.3,0.0,N,0.9,Changping
1001.7,9.2,0.0,NNE,1.4,Changping
1002.5,-5.3,0.0,NW,3.0,Changping
1003.1,-8.2,0.0,NNW,4.0,Changping
1003.5,-7.0,0.0,NW,2.4,Changping
1004.5,-9.0,0.0,WNW,4.7,Changping
1005.5,-6.8,0.0,WNW,5.5,Changping
1005.9,-5.1,0.0,WNW,5.9,Changping
1006.2,-5.6,0.0,NW,3.9,Changping
1006.0,-3.8,0.0,WNW,4.5,Changping
1006.1,-4.1,0.0,NW,5.1,Changping
1005.7,-3.0,0.0,W,4.8,Changping
1005.4,-4.7,0.0,WNW,5.4,Changping
1005.2,-5.7,0.0,W,6.4,Changping
1004.7,-7.6,0.0,WNW,7.3,Changping
1004.9,-8.3,0.0,WNW,6.5,Changping
1005.2,-8.9,0.0,NW,5.4,Changping
1005.3,-10.6,0.0,NW,4.2,Changping
1005.7,-11.6,0.0,NW,3.6,Changping
1006.5,-10.5,0.0,N,1.7,Changping
1007.4,-8.1,0.0,N,2.2,Changping
1008.0,-7.0,0.0,NNW,1.9,Changping
1008.2,-10.1,0.0,NW,2.5,Changping
1008.7,-14.1,0.0,NW,3.6,Changping
1009.1,-12.5,0.0,NNW,2.0,Changping
1009.5,-10.8,0.0,NNE,1.8,Changping
1009.6,-11.0,0.0,N,1.8,Changping
1009.7,-11.6,0.0,NNE,1.1,Changping
1009.9,-11.4,0.0,ENE,1.1,Changping
1010.2,-7.6,0.0,NE,0.9,Changping
1010.4,-10.2,0.0,NE,1.7,Changping
1010.0,-11.0,0.0,NNW,1.6,Changping
1009.3,-10.1,0.0,E,1.3,Changping
1008.6,-10.5,0.0,NW,3.0,Changping
1007.4,-6.6,0.0,WNW,3.6,Changping
1006.1,-8.6,0.0,W,2.9,Changping
1004.4,-7.6,0.0,WNW,2.3,Changping
1003.3,-4.9,0.0,SSE,4.1,Changping
1002.2,-4.6,0.0,SSE,4.4,Changping
1001.2,-3.8,0.0,SSE,3.6,Changping
1000.4,-1.3,0.0,SSE,4.4,Changping
999.5,-1.6,0.0,SSE,3.4,Changping
999.3,-0.5,0.0,SE,3.1,Changping
999.4,1.3,0.0,SE,3.0,Changping
999.6,2.1,0.0,SE,1.3,Changping
999.3,2.8,0.0,N,1.2,Changping
998.8,3.3,0.0,NE,0.7,Changping
998.0,2.5,0.0,NE,2.4,Changping
997.2,2.4,0.0,NE,1.5,Changping
996.5,3.0,0.0,NNW,0.9,Changping
995.7,3.4,0.0,NNW,1.0,Changping
995.8,3.8,0.0,W,1.2,Changping
996.5,4.2,0.0,NW,1.3,Changping
997.3,4.3,0.0,SW,0.9,Changping
997.4,4.5,0.0,NNW,0.7,Changping
996.5,4.2,0.0,WNW,1.1,Changping
995.9,3.5,0.0,WSW,1.2,Changping
995.6,-2.8,0.0,N,2.5,Changping
995.4,-2.6,0.0,NNW,2.8,Changping
995.1,-1.0,0.0,N,3.0,Changping
994.6,-2.1,0.0,NW,4.2,Changping
994.2,-4.5,0.0,W,4.6,Changping
993.9,-6.8,0.0,WNW,4.7,Changping
994.2,-5.9,0.0,WNW,5.3,Changping
994.3,-7.8,0.0,W,5.4,Changping
994.8,-8.5,0.0,WNW,4.3,Changping
995.3,-9.4,0.0,NW,2.7,Changping
996.9,-9.3,0.0,NNW,1.7,Changping
998.3,-10.1,0.0,NE,2.4,Changping
999.3,-8.7,0.0,NNW,1.3,Changping
1000.3,-9.9,0.0,NNE,1.4,Changping
1000.8,-14.7,0.0,NNW,4.4,Changping
1001.5,-14.4,0.0,N,3.1,Changping
1001.7,-13.8,0.0,NNW,2.6,Changping
1002.0,-13.7,0.0,N,1.5,Changping
1002.6,-13.7,0.0,NNE,1.2,Changping
1002.8,-12.0,0.0,ESE,0.6,Changping
1003.0,-11.2,0.0,NE,1.4,Changping
1003.1,-11.0,0.0,N,1.6,Changping
1003.3,-11.2,0.0,NNW,1.2,Changping
1003.6,-10.8,0.0,SE,2.0,Changping
1003.6,-9.5,0.0,SW,1.5,Changping
1003.2,-9.7,0.0,SSE,2.7,Changping
1003.1,-10.5,0.0,SSW,2.3,Changping
1002.1,-10.1,0.0,SE,2.1,Changping
1002.0,-8.7,0.0,SSE,1.8,Changping
1001.8,-8.6,0.0,S,2.8,Changping
1001.7,-7.7,0.0,S,3.4,Changping
1001.1,-6.9,0.0,S,2.7,Changping
1000.9,-3.6,0.0,S,3.7,Changping
1000.9,-6.7,0.0,SSE,3.4,Changping
1002.1,-8.0,0.0,S,2.6,Changping
1002.7,-7.5,0.0,SE,2.3,Changping
1003.1,-8.4,0.0,SE,2.0,Changping
1002.9,-8.6,0.0,ESE,1.5,Changping
1002.9,-5.7,0.0,E,1.5,Changping
1001.8,-5.6,0.0,E,1.5,Changping
1001.6,-5.4,0.0,NE,1.1,Changping
1001.6,-5.8,0.0,ENE,1.2,Changping
1001.6,-5.7,0.0,E,1.0,Changping
1001.8,-3.4,0.0,ENE,1.0,Changping
1002.0,-4.0,0.0,NNW,1.2,Changping
1002.8,-2.5,0.0,NNW,1.1,Changping
1003.1,-1.1,0.0,NNW,0.8,Changping
1002.5,-0.6,0.0,ESE,1.2,Changping
1002.3,-0.4,0.0,SSW,1.9,Changping
1001.9,0.1,0.0,SSE,1.6,Changping
1001.1,-4.0,0.0,SW,2.0,Changping
1000.3,-7.7,0.0,W,3.1,Changping
999.7,-6.0,0.0,W,2.5,Changping
999.1,0.5,0.0,SW,3.1,Changping
998.8,3.6,0.0,S,4.5,Changping
999.3,3.5,0.0,S,4.6,Changping
999.6,4.9,0.0,S,3.1,Changping
1000.1,4.6,0.0,SSE,3.7,Changping
1001.3,6.3,0.0,E,1.5,Changping
1002.6,-1.1,0.0,N,2.5,Changping
1003.0,-2.5,0.0,NNE,2.3,Changping
1002.8,-0.5,0.0,N,1.1,Changping
1002.6,1.1,0.0,NNW,1.1,Changping
1001.9,0.3,0.0,N,1.0,Changping
1001.7,1.4,0.0,NW,1.2,Changping
1001.4,1.1,0.0,N,0.9,Changping
1000.4,0.8,0.0,NE,1.2,Changping
1000.0,1.5,0.0,NW,1.6,Changping
999.7,1.1,0.0,NNW,1.4,Changping
1000.1,2.0,0.0,NNW,1.7,Changping
1001.0,2.4,0.0,NNW,1.3,Changping
1000.6,3.8,0.0,ESE,1.3,Changping
1000.8,4.5,0.0,ENE,2.5,Changping
1000.6,1.9,0.0,N,4.3,Changping
999.3,2.6,0.0,SSW,1.5,Changping
998.7,4.5,0.0,NE,2.4,Changping
997.8,4.8,0.0,ESE,3.3,Changping
997.3,3.3,0.0,S,2.9,Changping
997.3,4.7,0.0,SSE,3.5,Changping
998.1,3.9,0.0,ESE,3.5,Changping
998.8,4.3,0.0,E,3.1,Changping
1000.3,8.5,0.0,ESE,3.8,Changping
1001.9,8.8,0.0,ESE,3.5,Changping
1003.8,8.6,0.0,SE,2.5,Changping
1004.4,8.5,0.0,SE,1.4,Changping
1005.1,10.3,0.0,SE,2.4,Changping
1006.0,9.4,0.0,ESE,3.1,Changping
1007.1,9.4,0.2,ESE,2.6,Changping
1007.8,8.2,0.4,ESE,3.0,Changping
1008.0,8.2,0.2,SE,1.7,Changping
1008.1,9.0,0.6,NNW,1.4,Changping
1008.0,9.0,0.1,NE,1.6,Changping
1008.2,8.9,0.0,NNE,0.7,Changping
1008.2,9.2,0.0,N,1.3,Changping
1008.7,7.7,0.0,NNW,1.8,Changping
1009.0,6.4,0.0,N,1.6,Changping
1009.3,6.4,0.0,NNW,1.9,Changping
1009.5,5.4,0.0,NNW,1.6,Changping
1009.4,5.8,0.0,N,1.6,Changping
1009.9,7.5,1.4,WSW,1.9,Changping
1009.8,6.8,0.9,ESE,1.4,Changping
1009.6,7.9,0.3,NNW,1.2,Changping
1008.7,6.3,0.0,NNW,1.6,Changping
1008.4,4.7,0.0,NNW,1.3,Changping
1008.5,5.0,0.0,NNW,1.1,Changping
1008.1,4.8,0.0,NNE,1.3,Changping
1008.5,5.6,0.0,NNW,1.6,Changping
1008.7,5.1,0.0,NE,1.5,Changping
1008.6,5.4,0.0,NE,1.1,Changping
1008.6,6.1,0.0,N,1.0,Changping
1008.1,5.6,0.0,E,0.9,Changping
1007.8,5.9,0.0,N,1.2,Changping
1007.8,5.5,0.0,NNW,1.2,Changping
1007.2,5.6,0.0,NNW,1.1,Changping
1006.8,4.9,0.0,ENE,0.6,Changping
1006.3,4.9,0.0,ENE,0.9,Changping
1007.0,4.5,0.0,E,1.6,Changping
1007.1,4.8,0.0,NE,1.1,Changping
1007.1,3.7,0.0,E,1.7,Changping
1007.6,2.2,0.0,SE,3.1,Changping
1007.4,4.6,0.0,E,2.9,Changping
1007.9,5.9,0.2,E,2.4,Changping
1007.7,6.1,1.5,ENE,0.8,Changping
1007.0,6.8,6.0,NNW,1.7,Changping
1007.0,7.1,4.4,NNW,1.4,Changping
1005.9,7.4,3.8,N,1.8,Changping
1005.2,7.9,3.0,NW,1.2,Changping
1005.5,7.9,2.9,NW,1.2,Changping
1004.9,8.3,2.5,W,1.1,Changping
1005.0,8.2,1.0,W,1.4,Changping
1005.3,8.3,0.1,W,1.1,Changping
1005.2,8.2,0.1,WNW,1.4,Changping
1006.0,8.2,0.0,NNE,0.7,Changping
1005.3,7.9,0.0,N,0.8,Changping
1004.7,7.7,0.0,NW,1.0,Changping
1004.3,6.6,0.0,N,1.3,Changping
1003.5,6.8,0.0,N,0.8,Changping
1002.8,5.5,0.1,W,1.8,Changping
1002.7,5.2,0.0,NW,1.5,Changping
1002.2,4.6,0.0,NNW,1.2,Changping
1001.7,5.0,0.0,NNW,1.3,Changping
1001.7,2.1,0.0,W,1.6,Changping
1000.7,0.0,0.0,W,3.2,Changping
1000.4,0.2,0.0,W,3.5,Changping
999.8,1.9,0.0,W,3.2,Changping
999.0,1.3,0.0,WNW,4.4,Changping
997.6,0.7,0.0,WNW,4.0,Changping
996.6,3.8,0.0,W,4.5,Changping
995.6,2.7,0.0,W,4.7,Changping
994.6,2.3,0.0,WNW,5.3,Changping
994.4,3.5,0.0,NNW,4.3,Changping
993.8,1.4,0.0,NNW,3.5,Changping
993.3,1.6,0.0,N,2.5,Changping
993.4,1.9,0.0,N,1.0,Changping
993.3,2.3,0.0,N,1.2,Changping
993.3,0.9,0.0,NW,1.9,Changping
992.7,2.7,0.0,WNW,2.5,Changping
991.9,2.0,0.0,W,2.5,Changping
991.5,1.7,0.0,NW,2.4,Changping
990.5,2.9,0.0,NW,1.9,Changping
989.3,4.8,0.0,E,1.4,Changping
988.1,4.9,0.0,NE,2.1,Changping
987.7,5.0,0.0,NNW,1.6,Changping
986.9,5.4,0.0,NNW,1.2,Changping
987.0,5.6,0.0,SSE,0.7,Changping
987.3,3.4,0.0,W,3.8,Changping
987.4,2.5,0.0,NNW,4.6,Changping
987.5,2.0,0.0,NNW,4.4,Changping
987.1,3.2,0.0,WNW,3.0,Changping
986.4,1.6,0.0,NW,2.9,Changping
985.6,1.7,0.0,ENE,2.1,Changping
984.5,0.1,0.0,NE,1.7,Changping
984.0,-1.0,0.0,NW,3.6,Changping
983.0,-1.3,0.0,NNE,2.1,Changping
982.7,-4.3,0.0,NW,4.8,Changping
982.4,-5.2,0.0,NNW,2.9,Changping
982.8,-5.6,0.0,NNW,2.1,Changping
983.2,-3.5,0.0,NW,1.3,Changping
983.7,3.2,0.0,NE,1.2,Changping
984.5,1.6,0.0,NNW,1.6,Changping
984.8,1.7,0.0,NNE,1.1,Changping
985.1,1.5,0.0,SSE,1.1,Changping
985.3,1.5,0.0,N,1.1,Changping
985.3,1.6,0.0,NE,0.8,Changping
985.2,1.6,0.0,NNW,1.9,Changping
985.3,2.3,0.0,NW,0.6,Changping
985.5,2.1,0.0,NNW,0.9,Changping
985.6,2.0,0.0,NNW,1.2,Changping
985.6,4.3,0.0,W,1.2,Changping
986.0,5.0,0.0,ESE,0.5,Changping
986.1,5.3,0.0,S,1.4,Changping
986.0,4.5,0.0,ENE,0.7,Changping
985.7,6.3,0.0,SE,0.7,Changping
985.4,6.6,0.0,SSE,1.8,Changping
984.8,7.0,0.0,SSE,1.7,Changping
984.1,3.3,0.0,ESE,1.8,Changping
983.5,5.1,0.0,ESE,2.2,Changping
983.5,6.2,0.0,SSE,1.5,Changping
983.2,7.4,0.0,NE,1.9,Changping
983.7,7.7,0.0,N,1.5,Changping
984.3,7.4,0.0,NNW,1.2,Changping
985.7,9.5,0.0,NNW,1.7,Changping
987.5,1.1,0.0,WNW,4.4,Changping
989.0,-0.1,0.0,W,4.1,Changping
990.8,2.5,0.0,N,3.8,Changping
992.4,2.0,0.0,N,2.2,Changping
993.9,0.7,0.0,NNW,2.9,Changping
994.9,0.2,0.0,NNW,2.2,Changping
995.5,-0.4,0.0,WNW,1.7,Changping
995.6,0.5,0.0,WNW,3.6,Changping
995.9,0.4,0.0,NW,2.2,Changping
996.9,0.8,0.0,NW,1.7,Changping
998.3,1.0,0.0,WNW,3.7,Changping
998.8,0.9,0.0,WNW,4.3,Changping
999.3,0.2,0.0,WNW,3.3,Changping
999.3,0.5,0.0,WNW,3.4,Changping
999.5,1.2,0.0,WNW,2.9,Changping
999.7,2.3,0.0,SSE,3.0,Changping
999.3,3.6,0.0,SE,3.7,Changping
998.9,2.1,0.0,ESE,3.6,Changping
998.2,2.0,0.0,ESE,2.8,Changping
997.8,3.4,0.0,SSE,2.9,Changping
997.4,4.2,0.0,SE,2.2,Changping
997.2,3.2,0.0,E,1.9,Changping
997.4,2.8,0.0,SSE,2.0,Changping
998.4,2.9,0.0,E,1.8,Changping
999.3,5.4,0.0,N,2.0,Changping
1000.9,5.3,0.0,NNE,2.9,Changping
1002.0,4.0,0.0,N,2.1,Changping
1002.8,2.1,0.0,NNW,3.8,Changping
1003.1,3.7,0.0,N,2.7,Changping
1003.4,4.2,0.0,NNW,3.0,Changping
1003.6,4.7,0.0,N,3.1,Changping
1004.5,4.5,0.0,NNW,2.0,Changping
1005.3,3.6,0.0,NNW,1.5,Changping
1006.0,2.8,0.0,NE,1.9,Changping
1006.8,2.4,0.0,N,1.8,Changping
1007.9,2.6,0.0,N,1.4,Changping
1008.7,2.7,0.0,NNW,2.4,Changping
1008.7,2.7,0.0,NNW,2.5,Changping
1008.3,4.0,0.0,NE,1.4,Changping
1007.4,1.3,0.0,ENE,1.4,Changping
1006.5,0.5,0.0,SSE,3.0,Changping
1005.4,0.8,0.0,SE,2.8,Changping
1004.6,1.6,0.0,S,1.7,Changping
1003.6,1.6,0.0,SSE,3.0,Changping
1003.2,2.9,0.0,S,3.9,Changping
1002.7,3.4,0.0,S,3.0,Changping
1002.5,3.6,0.0,SSE,2.7,Changping
1002.9,4.7,0.0,S,1.8,Changping
1003.4,6.2,0.0,NNW,1.3,Changping
1004.2,4.6,0.0,ENE,1.6,Changping
1004.5,4.0,0.0,NW,1.3,Changping
1004.7,2.5,0.0,NNE,1.0,Changping
1004.7,2.4,0.0,NW,1.4,Changping
1004.5,-0.2,0.0,NNW,1.1,Changping
1004.2,-2.8,0.0,NNW,1.3,Changping
1004.0,-0.9,0.0,NNW,1.2,Changping
1003.7,-2.5,0.0,N,0.9,Changping
1003.8,-2.9,0.0,NNW,1.7,Changping
1004.0,-1.9,0.0,NNW,1.5,Changping
1004.2,-2.2,0.0,NNW,1.2,Changping
1004.1,-1.9,0.0,WSW,0.9,Changping
1003.5,0.9,0.0,SSW,1.1,Changping
1002.6,3.2,0.0,S,1.5,Changping
1001.7,1.5,0.0,S,2.5,Changping
1000.6,-2.3,0.0,SSE,2.7,Changping
999.2,-2.5,0.0,SSE,2.8,Changping
998.2,-1.1,0.0,S,3.7,Changping
996.9,0.0,0.0,SSE,3.5,Changping
996.0,5.3,0.0,S,3.6,Changping
995.4,6.6,0.0,S,3.6,Changping
995.2,6.2,0.0,S,4.0,Changping
995.0,4.8,0.0,SSE,2.8,Changping
995.2,6.8,0.0,SE,2.1,Changping
995.4,9.0,0.0,SSE,1.8,Changping
995.3,9.7,0.0,SE,1.1,Changping
994.9,9.6,0.0,N,1.4,Changping
994.6,9.7,0.0,N,1.6,Changping
994.0,9.9,0.0,NNE,0.8,Changping
993.5,9.9,0.0,NNW,1.8,Changping
992.8,10.1,0.0,ENE,1.1,Changping
992.3,10.0,0.0,NE,1.5,Changping
992.4,10.5,0.0,ENE,0.8,Changping
992.1,10.7,0.0,N,1.0,Changping
992.0,11.4,0.0,NNW,1.5,Changping
991.8,13.6,0.0,E,1.7,Changping
991.4,14.2,0.0,ESE,1.8,Changping
990.8,14.8,0.0,ESE,2.1,Changping
990.1,14.9,0.0,ESE,2.5,Changping
989.5,15.1,0.0,SE,2.5,Changping
988.8,15.3,0.0,ENE,2.0,Changping
987.6,15.8,0.0,ENE,1.9,Changping
986.6,15.7,0.0,ESE,2.6,Changping
986.1,17.9,0.2,ESE,0.7,Changping
986.5,17.5,0.0,NE,1.3,Changping
986.9,17.1,0.0,N,1.4,Changping
987.0,16.7,0.0,NNW,1.0,Changping
987.6,17.1,0.0,W,1.4,Changping
989.3,16.4,0.0,NNW,1.9,Changping
989.3,14.3,0.0,NNW,1.8,Changping
989.1,13.7,0.0,SE,0.9,Changping
989.3,12.9,0.0,NNW,1.4,Changping
989.0,12.3,0.0,NNE,0.9,Changping
989.7,11.1,0.0,NW,1.7,Changping
990.2,10.6,0.0,N,1.0,Changping
991.0,11.5,0.0,NW,1.5,Changping
991.7,11.0,0.0,NW,1.1,Changping
992.9,5.5,0.0,N,2.6,Changping
994.3,0.4,0.0,NNW,4.6,Changping
994.9,-1.6,0.0,NNW,3.4,Changping
994.9,-1.9,0.0,N,4.0,Changping
994.3,0.0,0.0,NNW,3.6,Changping
994.2,-2.8,0.0,W,5.2,Changping
993.6,-4.1,0.0,WNW,6.3,Changping
992.9,-5.2,0.0,WNW,6.8,Changping
993.2,-4.3,0.0,WNW,6.7,Changping
992.8,-4.6,0.0,WNW,3.7,Changping
992.4,-6.0,0.0,NW,6.8,Changping
992.0,-5.0,0.0,WNW,4.5,Changping
992.0,-6.4,0.0,NW,5.6,Changping
992.5,-7.1,0.0,NW,4.8,Changping
993.3,-6.9,0.0,NNW,2.8,Changping
994.6,-8.6,0.0,N,3.8,Changping
995.5,-9.2,0.0,NNW,3.4,Changping
996.2,-10.2,0.0,NNW,1.6,Changping
997.0,-13.1,0.0,NW,3.0,Changping
997.1,-14.7,0.0,WNW,3.4,Changping
996.9,-14.0,0.0,WNW,2.9,Changping
996.6,-12.1,0.0,W,2.1,Changping
996.5,-12.3,0.0,W,2.6,Changping
996.8,-10.9,0.0,W,3.7,Changping
996.8,-9.7,0.0,WNW,4.6,Changping
997.1,-9.0,0.0,WNW,5.1,Changping
997.3,-8.4,0.0,NW,6.3,Changping
997.5,-8.6,0.0,NW,7.2,Changping
997.6,-8.9,0.0,WNW,6.8,Changping
998.3,-6.6,0.0,NW,4.8,Changping
998.3,-3.3,0.0,NNW,6.6,Changping
998.1,-2.3,0.0,NNW,6.2,Changping
998.8,0.2,0.0,NNW,5.3,Changping
999.3,0.6,0.0,N,6.3,Changping
999.8,0.7,0.0,NNW,4.0,Changping
999.9,1.0,0.0,NNW,4.1,Changping
1000.2,0.6,0.0,NNW,3.3,Changping
1001.0,0.4,0.0,NNW,3.3,Changping
1002.0,0.1,0.0,NNW,3.0,Changping
1002.9,0.8,0.0,NW,2.0,Changping
1003.7,0.7,0.0,NW,3.2,Changping
1004.4,0.1,0.0,NW,2.6,Changping
1005.3,0.6,0.0,NNW,1.7,Changping
1005.6,0.9,0.0,NW,1.4,Changping
1005.8,0.7,0.0,NNW,3.4,Changping
1006.5,0.5,0.0,NNW,1.8,Changping
1006.8,0.6,0.0,NNW,3.2,Changping
1007.4,1.4,0.0,NW,1.1,Changping
1007.9,2.2,0.0,NW,1.2,Changping
1008.5,2.8,0.0,WSW,1.1,Changping
1008.9,1.5,0.0,N,1.8,Changping
1009.2,1.5,0.0,NNW,3.4,Changping
1009.1,2.5,0.0,WNW,3.1,Changping
1007.8,2.0,0.0,NW,3.2,Changping
1007.1,0.1,0.0,W,2.5,Changping
1006.3,0.8,0.0,W,2.5,Changping
1005.4,0.6,0.0,W,3.7,Changping
1004.5,0.2,0.0,WNW,3.8,Changping
1003.6,0.3,0.0,WNW,2.9,Changping
1003.1,-0.8,0.0,SW,1.5,Changping
1003.1,-0.3,0.0,WSW,2.0,Changping
1003.2,-0.6,0.0,WSW,1.2,Changping
1003.6,3.1,0.0,SW,1.5,Changping
1004.2,3.7,0.0,NNW,1.5,Changping
1004.5,2.3,0.0,N,1.2,Changping
1004.6,1.6,0.0,NW,1.4,Changping
1004.9,1.6,0.0,N,1.1,Changping
1004.8,0.8,0.0,N,1.6,Changping
1004.3,-0.1,0.0,NNW,1.6,Changping
1004.5,0.3,0.0,E,1.0,Changping
1004.6,1.3,0.0,NNW,1.4,Changping
1004.5,1.9,0.0,NNW,1.6,Changping
1004.5,2.5,0.0,NNW,1.1,Changping
1004.6,3.6,0.0,NE,0.4,Changping
1004.7,3.0,0.0,SSE,0.6,Changping
1004.3,3.1,0.0,SW,1.1,Changping
1004.1,6.5,0.0,SSE,1.9,Changping
1003.6,5.5,0.0,SSE,1.6,Changping
1002.9,3.4,0.0,SSE,2.8,Changping
1002.1,4.0,0.0,SE,2.1,Changping
1000.9,4.5,0.0,SSE,2.8,Changping
999.8,5.3,0.0,SSE,3.5,Changping
999.1,6.2,0.0,SSE,4.0,Changping
998.8,7.4,0.0,SSE,4.0,Changping
998.8,7.6,0.0,SE,3.5,Changping
999.1,7.8,0.0,SE,1.8,Changping
999.6,7.3,0.0,ESE,2.5,Changping
1000.4,7.8,0.0,ENE,1.6,Changping
1001.0,7.6,0.0,NE,2.1,Changping
1001.1,7.7,0.0,NE,1.7,Changping
1001.2,7.9,0.0,N,1.1,Changping
1001.5,7.7,0.0,NE,1.1,Changping
1001.4,7.7,0.0,ENE,1.0,Changping
1001.5,7.9,0.0,NNW,1.4,Changping
1001.4,7.9,0.0,NW,1.2,Changping
1001.9,7.9,0.0,NNW,1.0,Changping
1001.8,7.9,0.0,NNW,0.8,Changping
1002.4,8.9,0.0,SSW,0.4,Changping
1002.5,8.8,0.0,S,1.5,Changping
1002.5,8.5,0.0,S,1.5,Changping
1002.3,8.8,0.0,SSE,1.3,Changping
1001.8,8.4,0.0,SE,2.2,Changping
1001.1,8.7,0.0,SSE,2.0,Changping
1000.0,8.0,0.0,SSE,2.2,Changping
999.1,8.3,0.0,SE,2.1,Changping
998.2,8.8,0.0,SSE,2.9,Changping
997.4,7.9,0.0,SE,2.8,Changping
997.2,7.7,0.0,SSE,3.6,Changping
997.1,7.7,0.0,SE,3.4,Changping
997.5,8.5,0.0,SSE,2.2,Changping
998.2,8.7,0.0,SE,1.3,Changping
998.8,9.0,0.0,N,1.2,Changping
999.1,9.2,0.0,NNE,0.5,Changping
999.1,8.6,0.0,ENE,1.2,Changping
999.5,9.0,0.0,ENE,0.8,Changping
999.5,9.0,0.0,NNW,0.8,Changping
999.6,9.3,0.0,NW,1.1,Changping
999.9,9.3,0.0,NNW,1.1,Changping
1000.2,9.5,0.0,NNW,0.9,Changping
1000.3,9.4,0.0,NNW,1.7,Changping
1000.6,9.8,0.0,NW,1.0,Changping
1000.7,10.4,0.0,,0.2,Changping
1000.8,11.4,0.0,WSW,1.0,Changping
1000.5,10.8,0.0,S,1.6,Changping
1000.0,11.5,0.0,S,1.2,Changping
999.6,11.9,0.0,SSE,2.0,Changping
998.8,11.0,0.0,SE,2.7,Changping
998.0,11.7,0.0,SE,2.1,Changping
997.3,11.9,0.0,SE,2.2,Changping
997.0,11.7,0.0,SSE,3.7,Changping
996.5,11.7,0.0,SSE,3.2,Changping
996.5,11.4,0.0,SE,2.7,Changping
996.7,12.0,0.0,SE,2.3,Changping
997.2,12.6,0.0,SSE,2.8,Changping
998.0,12.3,0.0,SSE,1.6,Changping
998.8,12.2,0.0,ESE,1.5,Changping
998.9,11.9,0.0,N,1.1,Changping
998.8,12.4,0.0,NE,0.6,Changping
998.5,12.6,0.0,NW,1.4,Changping
998.6,12.5,0.0,ENE,0.7,Changping
998.6,12.5,0.0,NNE,1.0,Changping
998.5,12.6,0.0,NNW,1.2,Changping
998.5,12.5,0.0,SW,0.1,Changping
998.7,12.6,0.0,NW,1.3,Changping
999.2,12.4,0.0,NNW,1.0,Changping
999.4,12.8,0.0,NNW,1.1,Changping
999.4,13.5,0.0,N,0.5,Changping
999.2,13.6,0.0,E,1.3,Changping
998.9,14.0,0.0,SSE,1.6,Changping
998.3,14.7,0.0,SE,2.2,Changping
997.7,14.9,0.0,SE,2.5,Changping
996.5,15.0,0.0,E,2.0,Changping
995.3,12.9,0.0,ESE,3.2,Changping
995.1,12.4,0.0,SSE,2.7,Changping
994.9,10.7,0.0,SSE,3.1,Changping
994.7,11.7,0.0,SSE,3.2,Changping
994.7,12.7,0.0,SE,2.7,Changping
995.2,11.2,0.0,SSE,2.0,Changping
996.0,10.9,0.0,NE,0.9,Changping
996.4,11.3,0.0,NNE,1.1,Changping
996.0,12.2,0.0,W,1.2,Changping
995.8,12.4,0.0,NNE,1.3,Changping
996.0,11.5,0.0,ENE,1.2,Changping
995.8,11.7,0.0,NNW,1.2,Changping
996.0,11.6,0.0,N,1.4,Changping
996.1,11.3,0.0,NE,0.9,Changping
996.5,11.7,0.0,WNW,1.0,Changping
997.0,12.0,0.0,NNW,1.7,Changping
997.5,12.3,0.0,NNW,1.4,Changping
997.9,12.9,0.0,NNW,1.1,Changping
998.3,13.2,0.0,WSW,0.9,Changping
998.3,13.8,0.0,S,1.6,Changping
998.0,13.8,0.0,SE,1.7,Changping
997.7,14.1,0.0,SE,2.2,Changping
997.0,13.3,0.0,SE,2.1,Changping
996.2,14.3,0.0,E,1.5,Changping
995.3,12.1,0.0,ESE,2.7,Changping
994.9,12.5,0.0,SSE,3.5,Changping
994.6,13.1,0.0,SSE,3.7,Changping
994.2,12.9,0.0,SE,3.9,Changping
994.5,14.6,0.0,SSE,3.2,Changping
994.9,14.8,0.0,SSE,3.4,Changping
995.3,13.9,0.0,SE,1.9,Changping
995.9,14.0,0.0,E,1.0,Changping
996.4,14.5,0.0,ENE,1.3,Changping
996.7,13.9,0.0,NE,0.9,Changping
996.9,13.9,0.0,ENE,1.1,Changping
997.0,13.8,0.0,NE,0.9,Changping
997.1,13.8,0.0,NE,0.8,Changping
997.2,13.9,0.0,ENE,1.0,Changping
997.2,13.8,0.0,WNW,1.0,Changping
997.9,13.9,0.0,NNW,0.9,Changping
998.3,14.0,0.0,NNW,1.5,Changping
998.5,14.5,0.0,NW,0.8,Changping
998.5,14.5,0.0,S,1.1,Changping
998.5,14.2,0.0,SE,1.1,Changping
998.0,14.6,0.0,SE,2.1,Changping
997.4,15.1,0.0,ESE,2.6,Changping
996.5,15.5,0.0,ESE,1.8,Changping
995.5,14.8,0.0,ESE,2.5,Changping
995.0,15.1,0.0,SSE,2.9,Changping
994.1,14.8,0.0,SSE,4.0,Changping
993.7,14.0,0.0,SE,3.8,Changping
993.5,14.1,0.0,SSE,4.4,Changping
993.6,13.5,0.0,SE,3.1,Changping
994.2,12.5,0.0,SE,3.3,Changping
994.6,13.3,0.0,SE,2.8,Changping
995.2,12.8,0.0,SSE,2.4,Changping
995.7,11.9,0.0,SSE,1.1,Changping
996.1,12.4,0.0,E,1.5,Changping
